successTracksId,successTrackName,useCaseName,useCaseId,currentPitstopName,pitStopName,pitstopActionName,pitstopActionId
50320048,Data Center Compute,Simplified Operations,50320051,Engage,Optimize,Leverage Advanced Topics,DCC_SOP_OPT_2
50320048,Data Center Compute,Simplified Operations,50320051,Engage,Use,Login in to your Intersight Dashboard,DCC_SOP_USE_1
50320048,Data Center Compute,Simplified Operations,50320051,Engage,Use,Claim Devices or leverage licenses,DCC_SOP_USE_2
38396885,Campus Network,Campus Network Segmentation,39304067,Implement,Adopt,Upgrade Catalyst Center to Enable New Capabilities,IBN_SDA_CNS_ADP_1
38396885,Campus Network,Campus Network Segmentation,39304067,Implement,Adopt,Use Catalyst Center in Ongoing Network Operations Processes,IBN_SDA_CNS_ADP_2
38396885,Campus Network,Campus Network Segmentation,39304067,Implement,Engage,Upgrade Catalyst Center to Enable New Capabilities,IBN_SDA_CNS_ENG_1
38396885,Campus Network,Campus Network Segmentation,39304067,Implement,Engage,Use Catalyst Center in Ongoing Network Operations Processes,IBN_SDA_CNS_ENG_2
38396885,Campus Network,Campus Network Segmentation,39304067,Implement,Engage,Scale your capabilities,IBN_SDA_CNS_ENG_3
38396885,Campus Network,Campus Network Segmentation,39304067,Implement,Implement,Configure your Catalyst Center High Availability and Basic System Settings,IBN_SDA_CNS_IMP_1
38396885,Campus Network,Campus Network Segmentation,39304067,Implement,Implement,Configure your Catalyst Center Administration Best Practices,IBN_SDA_CNS_IMP_2
38396885,Campus Network,Campus Network Segmentation,39304067,Implement,Implement,Create your Catalyst Center Network Hierarchy and Configure Network Settings,IBN_SDA_CNS_IMP_3
38396885,Campus Network,Campus Network Segmentation,39304067,Implement,Implement,Add Network Devices to Catalyst Center Inventory and Assign them to a Site,IBN_SDA_CNS_IMP_4
38396885,Campus Network,Campus Network Segmentation,39304067,Implement,Implement,Start you SD-Access Journey by Configuring its Pre-requisites,IBN_SDA_CNS_IMP_5
38396885,Campus Network,Campus Network Segmentation,39304067,Implement,Implement,Build your SD-Access Overlay Network with Catalyst Center,IBN_SDA_CNS_IMP_6
38396885,Campus Network,Campus Network Segmentation,39304067,Implement,Implement,Upgrade Catalyst Center to Enable New Capabilities,IBN_SDA_CNS_IMP_7
38396885,Campus Network,Campus Network Segmentation,39304067,Implement,Implement,Onboard Client Endpoints,IBN_SDA_CNS_IMP_8
38396885,Campus Network,Campus Network Segmentation,39304067,Implement,Implement,Integrate Catalyst Center in Ongoing Network Operations Processes,IBN_SDA_CNS_IMP_9
38396885,Campus Network,Campus Network Segmentation,39304067,Implement,Onboard,Plan your Catalyst Center and SD-Access Project,IBN_SDA_CNS_ONB_1
38396885,Campus Network,Campus Network Segmentation,39304067,Implement,Onboard,Learn about Catalyst Center and SD-Access,IBN_SDA_CNS_ONB_2
38396885,Campus Network,Campus Network Segmentation,39304067,Implement,Onboard,Complete your Catalyst Center Installation,IBN_SDA_CNS_ONB_3
38396885,Campus Network,Campus Network Segmentation,39304067,Implement,Optimize,Use Catalyst Center in Ongoing Network Operations Processes,IBN_SDA_CNS_OPT_1
38396885,Campus Network,Campus Network Segmentation,39304067,Implement,Optimize,Upgrade Catalyst Center to Enable New Capabilities,IBN_SDA_CNS_OPT_2
38396885,Campus Network,Campus Network Segmentation,39304067,Implement,Use,Enable Additional SD-Access Features,IBN_SDA_CNS_USE_1
38396885,Campus Network,Campus Network Segmentation,39304067,Implement,Use,Install your Cisco ISE or AAA Servers and Integrate with Catalyst Center,IBN_SDA_CNS_USE_2
38396885,Campus Network,Campus Network Segmentation,39304067,Implement,Use,Setup your Micro-Segmentation Pre-requisites,IBN_SDA_CNS_USE_3
38396885,Campus Network,Campus Network Segmentation,39304067,Implement,Use,Build and Optimize your Micro-Segmentation Strategy,IBN_SDA_CNS_USE_4
38396885,Campus Network,Campus Network Segmentation,39304067,Implement,Use,Use Catalyst Center in Ongoing Network Operations Processes,IBN_SDA_CNS_USE_5
38396885,Campus Network,Campus Network Segmentation,39304067,Implement,Use,Upgrade Catalyst Center to Enable New Capabilities,IBN_SDA_CNS_USE_6
38396885,Campus Network,Campus Network Visibility,58819938,Implement,Adopt,Upgrade Catalyst Center to Enable New Capabilities,IBN_CDC_CNV_ADO_1
38396885,Campus Network,Campus Network Visibility,58819938,Implement,Adopt,Use Catalyst Center in Ongoing Network Operations Processes,IBN_CDC_CNV_ADO_2
38396885,Campus Network,Campus Network Visibility,58819938,Implement,Engage,Upgrade Catalyst Center to Enable New Capabilities,IBN_CDC_CNV_ENG_1
38396885,Campus Network,Campus Network Visibility,58819938,Implement,Engage,Use Catalyst Center in Ongoing Network Operations Processes,IBN_CDC_CNV_ENG_2
38396885,Campus Network,Campus Network Visibility,58819938,Implement,Implement,Configure your Catalyst Center High Availability and Basic System Settings,IBN_CDC_CNV_IMP_1
38396885,Campus Network,Campus Network Visibility,58819938,Implement,Implement,Configure your Catalyst Center Administration Best Practices,IBN_CDC_CNV_IMP_2
38396885,Campus Network,Campus Network Visibility,58819938,Implement,Implement,Create your Catalyst Center Network Hierarchy and Configure Network Settings,IBN_CDC_CNV_IMP_3
38396885,Campus Network,Campus Network Visibility,58819938,Implement,Implement,Add Network Devices to Catalyst Center Inventory and Assign them to a Site,IBN_CDC_CNV_IMP_4
38396885,Campus Network,Campus Network Visibility,58819938,Implement,Implement,Upgrade Catalyst Center to Enable New Capabilities,IBN_CDC_CNV_IMP_5
38396885,Campus Network,Campus Network Visibility,58819938,Implement,Implement,Onboard Client Endpoints,IBN_CDC_CNV_IMP_6
38396885,Campus Network,Campus Network Visibility,58819938,Implement,Implement,Integrate Catalyst Center in Ongoing Network Operations Processes,IBN_CDC_CNV_IMP_7
38396885,Campus Network,Campus Network Visibility,58819938,Implement,Onboard,Plan your Catalyst Center Project,IBN_CDC_CNV_ONB_1
38396885,Campus Network,Campus Network Visibility,58819938,Implement,Onboard,Learn about Catalyst Center,IBN_CDC_CNV_ONB_2
38396885,Campus Network,Campus Network Visibility,58819938,Implement,Onboard,Complete your Catalyst Center Installation,IBN_CDC_CNV_ONB_3
38396885,Campus Network,Campus Network Visibility,58819938,Implement,Optimize,Use Catalyst Center in Ongoing Network Operations Processes,IBN_CDC_CNV_OPT_1
38396885,Campus Network,Campus Network Visibility,58819938,Implement,Optimize,Upgrade Catalyst Center to Enable New Capabilities,IBN_CDC_CNV_OPT_2
38396885,Campus Network,Campus Network Visibility,58819938,Implement,Use,Upgrade Catalyst Center to Enable New Capabilities,IBN_CDC_CNV_USE_1
38396885,Campus Network,Campus Network Visibility,58819938,Implement,Use,Use Catalyst Center in Ongoing Network Operations Processes,IBN_CDC_CNV_USE_2
38396885,Campus Network,Campus Network Observability and Insights,58819940,Implement,Adopt,Monitor Network Health,IBN_CDC_OAI_ADO_1
38396885,Campus Network,Campus Network Observability and Insights,58819940,Implement,Adopt,Monitor Client Health,IBN_CDC_OAI_ADO_2
38396885,Campus Network,Campus Network Observability and Insights,58819940,Implement,Adopt,Monitor Application Health,IBN_CDC_OAI_ADO_3
38396885,Campus Network,Campus Network Observability and Insights,58819940,Implement,Adopt,Analyze and Troubleshoot the Network,IBN_CDC_OAI_ADO_4
38396885,Campus Network,Campus Network Observability and Insights,58819940,Implement,Adopt,Monitor Network Trends and Issues,IBN_CDC_OAI_ADO_5
38396885,Campus Network,Campus Network Observability and Insights,58819940,Implement,Adopt,Upgrade Catalyst Center to Enable New Capabilities,IBN_CDC_OAI_ADO_6
38396885,Campus Network,Campus Network Observability and Insights,58819940,Implement,Adopt,Use Catalyst Center in Ongoing Network Operations Processes,IBN_CDC_OAI_ADO_7
38396885,Campus Network,Campus Network Observability and Insights,58819940,Implement,Adopt,Take a deeper look at your devices clients and applications,IBN_CDC_OAI_ADO_8
38396885,Campus Network,Campus Network Observability and Insights,58819940,Implement,Engage,Monitor Network Health,IBN_CDC_OAI_ENG_1
38396885,Campus Network,Campus Network Observability and Insights,58819940,Implement,Engage,Monitor Client Health,IBN_CDC_OAI_ENG_2
38396885,Campus Network,Campus Network Observability and Insights,58819940,Implement,Engage,Monitor Application Health,IBN_CDC_OAI_ENG_3
38396885,Campus Network,Campus Network Observability and Insights,58819940,Implement,Engage,Analyze and Troubleshoot the Network,IBN_CDC_OAI_ENG_4
38396885,Campus Network,Campus Network Observability and Insights,58819940,Implement,Engage,Monitor Network Trends and Issues,IBN_CDC_OAI_ENG_5
38396885,Campus Network,Campus Network Observability and Insights,58819940,Implement,Engage,Upgrade Catalyst Center to Enable New Capabilities,IBN_CDC_OAI_ENG_6
38396885,Campus Network,Campus Network Observability and Insights,58819940,Implement,Engage,Use Catalyst Center in Ongoing Network Operations Processes,IBN_CDC_OAI_ENG_7
38396885,Campus Network,Campus Network Observability and Insights,58819940,Implement,Engage,Take a deeper look at your devices clients and applications,IBN_CDC_OAI_ENG_8
38396885,Campus Network,Campus Network Observability and Insights,58819940,Implement,Engage,Monitor and troubleshoot your network with Machine Reasoning Engine,IBN_CDC_OAI_ENG_9
38396885,Campus Network,Campus Network Observability and Insights,58819940,Implement,Implement,Configure your Catalyst Center High Availability and Basic System Settings,IBN_CDC_OAI_IMP_1
38396885,Campus Network,Campus Network Observability and Insights,58819940,Implement,Implement,Configure your Catalyst Center Administration Best Practices,IBN_CDC_OAI_IMP_2
38396885,Campus Network,Campus Network Observability and Insights,58819940,Implement,Implement,Create your Catalyst Center Network Hierarchy and Configure Network Settings,IBN_CDC_OAI_IMP_3
38396885,Campus Network,Campus Network Observability and Insights,58819940,Implement,Implement,Add Network Devices to Catalyst Center Inventory and Assign them to a Site,IBN_CDC_OAI_IMP_4
38396885,Campus Network,Campus Network Observability and Insights,58819940,Implement,Implement,Configure Assurance Integrations and Reporting,IBN_CDC_OAI_IMP_5
38396885,Campus Network,Campus Network Observability and Insights,58819940,Implement,Implement,Upgrade Catalyst Center to Enable New Capabilities,IBN_CDC_OAI_IMP_6
38396885,Campus Network,Campus Network Observability and Insights,58819940,Implement,Implement,Onboard Client Endpoints,IBN_CDC_OAI_IMP_7
38396885,Campus Network,Campus Network Observability and Insights,58819940,Implement,Implement,Integrate Catalyst Center in Ongoing Network Operations Processes,IBN_CDC_OAI_IMP_8
38396885,Campus Network,Campus Network Observability and Insights,58819940,Implement,Onboard,Plan your Catalyst Center Project,IBN_CDC_OAI_ONB_1
38396885,Campus Network,Campus Network Observability and Insights,58819940,Implement,Onboard,Learn about Catalyst Center,IBN_CDC_OAI_ONB_2
38396885,Campus Network,Campus Network Observability and Insights,58819940,Implement,Onboard,Complete your Catalyst Center Installation,IBN_CDC_OAI_ONB_3
38396885,Campus Network,Campus Network Observability and Insights,58819940,Implement,Optimize,Use Catalyst Center in Ongoing Network Operations Processes,IBN_CDC_OAI_OPT_1
38396885,Campus Network,Campus Network Observability and Insights,58819940,Implement,Optimize,Upgrade Catalyst Center to Enable New Capabilities,IBN_CDC_OAI_OPT_2
38396885,Campus Network,Campus Network Observability and Insights,58819940,Implement,Use,Monitor Network Health,IBN_CDC_OAI_USE_1
38396885,Campus Network,Campus Network Observability and Insights,58819940,Implement,Use,Monitor Client Health,IBN_CDC_OAI_USE_2
38396885,Campus Network,Campus Network Observability and Insights,58819940,Implement,Use,Monitor Application Health,IBN_CDC_OAI_USE_3
38396885,Campus Network,Campus Network Observability and Insights,58819940,Implement,Use,Analyze and Troubleshoot the Network,IBN_CDC_OAI_USE_4
38396885,Campus Network,Campus Network Observability and Insights,58819940,Implement,Use,Monitor Network Trends and Issues,IBN_CDC_OAI_USE_5
38396885,Campus Network,Campus Network Observability and Insights,58819940,Implement,Use,Upgrade Catalyst Center to Enable New Capabilities,IBN_CDC_OAI_USE_6
38396885,Campus Network,Campus Network Observability and Insights,58819940,Implement,Use,Use Catalyst Center in Ongoing Network Operations Processes,IBN_CDC_OAI_USE_7
38396885,Campus Network,Campus Network Observability and Insights,58819940,Implement,Use,Take a deeper look at your devices clients and applications,IBN_CDC_OAI_USE_8
38396885,Campus Network,Campus Network Observability and Insights,58819940,Implement,Use,Monitor and troubleshoot your network with Machine Reasoning Engine,IBN_CDC_OAI_USE_9
38396885,Campus Network,Campus Network Automation,58820009,Implement,Adopt,View and Manage Your Network Inventory,IBN_CDC_CNAU_ADO_1
38396885,Campus Network,Campus Network Automation,58820009,Implement,Adopt,Automate Infrastructure Security Management with Predictive Security and Bug Protection,IBN_CDC_CNAU_ADO_2
38396885,Campus Network,Campus Network Automation,58820009,Implement,Adopt,Automate Network Device Software Upgrades with Software Image Management OR Assign APs to site,IBN_CDC_CNAU_ADO_3
38396885,Campus Network,Campus Network Automation,58820009,Implement,Adopt,Build Network Designs Provision your Wired or Wireless Network Devices and Automate your Network Operations,IBN_CDC_CNAU_ADO_4
38396885,Campus Network,Campus Network Automation,58820009,Implement,Adopt,Upgrade Catalyst Center to Enable New Capabilities,IBN_CDC_CNAU_ADO_5
38396885,Campus Network,Campus Network Automation,58820009,Implement,Adopt,Use Catalyst Center in Ongoing Network Operations Processes,IBN_CDC_CNAU_ADO_6
38396885,Campus Network,Campus Network Automation,58820009,Implement,Engage,View and Manage Your Network Inventory,IBN_CDC_CNAU_ENG_1
38396885,Campus Network,Campus Network Automation,58820009,Implement,Engage,Automate Infrastructure Security Management with Predictive Security and Bug Protection,IBN_CDC_CNAU_ENG_2
38396885,Campus Network,Campus Network Automation,58820009,Implement,Engage,Automate Network Device Software Upgrades with Software Image Management OR Assign APs to site,IBN_CDC_CNAU_ENG_3
38396885,Campus Network,Campus Network Automation,58820009,Implement,Engage,Build Network Designs Provision your Wired or Wireless Network Devices and Automate your Network Operations,IBN_CDC_CNAU_ENG_4
38396885,Campus Network,Campus Network Automation,58820009,Implement,Engage,Upgrade Catalyst Center to Enable New Capabilities,IBN_CDC_CNAU_ENG_5
38396885,Campus Network,Campus Network Automation,58820009,Implement,Engage,Use Catalyst Center in Ongoing Network Operations Processes,IBN_CDC_CNAU_ENG_6
38396885,Campus Network,Campus Network Automation,58820009,Implement,Implement,Configure your Catalyst Center High Availability and Basic System Settings,IBN_CDC_CNAU_IMP_1
38396885,Campus Network,Campus Network Automation,58820009,Implement,Implement,Configure your Catalyst Center Administration Best Practices,IBN_CDC_CNAU_IMP_2
38396885,Campus Network,Campus Network Automation,58820009,Implement,Implement,Create your Catalyst Center Network Hierarchy and Configure Network Settings,IBN_CDC_CNAU_IMP_3
38396885,Campus Network,Campus Network Automation,58820009,Implement,Implement,Add Network Devices to Catalyst Center Inventory and Assign them to a Site,IBN_CDC_CNAU_IMP_4
38396885,Campus Network,Campus Network Automation,58820009,Implement,Implement,Build Network Designs Provision your Wired or Wireless Network Devices and Automate your Network Operations,IBN_CDC_CNAU_IMP_5
38396885,Campus Network,Campus Network Automation,58820009,Implement,Implement,Upgrade Catalyst Center to Enable New Capabilities,IBN_CDC_CNAU_IMP_6
38396885,Campus Network,Campus Network Automation,58820009,Implement,Implement,Onboard Client Endpoints,IBN_CDC_CNAU_IMP_7
38396885,Campus Network,Campus Network Automation,58820009,Implement,Implement,Integrate Catalyst Center in Ongoing Network Operations Processes,IBN_CDC_CNAU_IMP_8
38396885,Campus Network,Campus Network Automation,58820009,Implement,Onboard,Plan your Catalyst Center Project,IBN_CDC_CNAU_ONB_1
38396885,Campus Network,Campus Network Automation,58820009,Implement,Onboard,Learn about Catalyst Center,IBN_CDC_CNAU_ONB_2
38396885,Campus Network,Campus Network Automation,58820009,Implement,Onboard,Complete your Catalyst Center Installation,IBN_CDC_CNAU_ONB_3
38396885,Campus Network,Campus Network Automation,58820009,Implement,Optimize,Integrate Catalyst Center in Ongoing Network Operations Processes,IBN_CDC_CNAU_OPT_1
38396885,Campus Network,Campus Network Automation,58820009,Implement,Optimize,Upgrade Catalyst Center to Enable New Capabilities,IBN_CDC_CNAU_OPT_2
38396885,Campus Network,Campus Network Automation,58820009,Implement,Use,View and Manage Your Network Inventory,IBN_CDC_CNAU_USE_1
38396885,Campus Network,Campus Network Automation,58820009,Implement,Use,Automate Infrastructure Security Management with Predictive Security and Bug Protection,IBN_CDC_CNAU_USE_2
38396885,Campus Network,Campus Network Automation,58820009,Implement,Use,Automate Network Device Software Upgrades with Software Image Management OR Assign APs to site,IBN_CDC_CNAU_USE_3
38396885,Campus Network,Campus Network Automation,58820009,Implement,Use,Build Network Designs Provision your Wired or Wireless Network Devices and Automate your Network Operations,IBN_CDC_CNAU_USE_4
38396885,Campus Network,Campus Network Automation,58820009,Implement,Use,Upgrade Catalyst Center to Enable New Capabilities,IBN_CDC_CNAU_USE_5
38396885,Campus Network,Campus Network Automation,58820009,Implement,Use,Use Catalyst Center in Ongoing Network Operations Processes,IBN_CDC_CNAU_USE_6
38396885,Campus Network,Campus Network Programmability and Integrations,58820011,Implement,Adopt,Use the Catalyst Center API and Integrate with Other Platforms,IBN_CDC_NPI_ADO_1
38396885,Campus Network,Campus Network Programmability and Integrations,58820011,Implement,Adopt,Upgrade Catalyst Center to Enable New Capabilities,IBN_CDC_NPI_ADO_2
38396885,Campus Network,Campus Network Programmability and Integrations,58820011,Implement,Adopt,Scale your Network Infrastructure,IBN_CDC_NPI_ADO_3
38396885,Campus Network,Campus Network Programmability and Integrations,58820011,Implement,Engage,Use the Catalyst Center API and Integrate with Other Platforms,IBN_CDC_NPI_ENG_1
38396885,Campus Network,Campus Network Programmability and Integrations,58820011,Implement,Engage,Upgrade Catalyst Center to Enable New Capabilities,IBN_CDC_NPI_ENG_2
38396885,Campus Network,Campus Network Programmability and Integrations,58820011,Implement,Engage,Use Catalyst Center in Ongoing Network Operations Processes,IBN_CDC_NPI_ENG_3
38396885,Campus Network,Campus Network Programmability and Integrations,58820011,Implement,Implement,Configure your Catalyst Center High Availability and Basic System Settings,IBN_CDC_NPI_IMP_1
38396885,Campus Network,Campus Network Programmability and Integrations,58820011,Implement,Implement,Configure your Catalyst Center Administration Best Practices,IBN_CDC_NPI_IMP_2
38396885,Campus Network,Campus Network Programmability and Integrations,58820011,Implement,Implement,Create your Catalyst Center Network Hierarchy and Configure Network Settings,IBN_CDC_NPI_IMP_3
38396885,Campus Network,Campus Network Programmability and Integrations,58820011,Implement,Implement,Add Network Devices to Catalyst Center Inventory and Assign them to a Site,IBN_CDC_NPI_IMP_4
38396885,Campus Network,Campus Network Programmability and Integrations,58820011,Implement,Implement,Use the Catalyst Center API and Integrate with Other Platforms,IBN_CDC_NPI_IMP_5
38396885,Campus Network,Campus Network Programmability and Integrations,58820011,Implement,Implement,Upgrade Catalyst Center to Enable New Capabilities,IBN_CDC_NPI_IMP_6
38396885,Campus Network,Campus Network Programmability and Integrations,58820011,Implement,Implement,Onboard Client Endpoints,IBN_CDC_NPI_IMP_7
38396885,Campus Network,Campus Network Programmability and Integrations,58820011,Implement,Implement,Integrate Catalyst Center in Ongoing Network Operations Processes,IBN_CDC_NPI_IMP_8
38396885,Campus Network,Campus Network Programmability and Integrations,58820011,Implement,Onboard,Plan your Catalyst Center Project,IBN_CDC_NPI_ONB_1
38396885,Campus Network,Campus Network Programmability and Integrations,58820011,Implement,Onboard,Learn about Catalyst Center,IBN_CDC_NPI_ONB_2
38396885,Campus Network,Campus Network Programmability and Integrations,58820011,Implement,Onboard,Complete your Catalyst Center Installation,IBN_CDC_NPI_ONB_3
38396885,Campus Network,Campus Network Programmability and Integrations,58820011,Implement,Optimize,Integrate Catalyst Center in Ongoing Network Operations Processes,IBN_CDC_NPI_OPT_1
38396885,Campus Network,Campus Network Programmability and Integrations,58820011,Implement,Optimize,Upgrade Catalyst Center to Enable New Capabilities,IBN_CDC_NPI_OPT_2
38396885,Campus Network,Campus Network Programmability and Integrations,58820011,Implement,Use,Use the Catalyst Center API and Integrate with Other Platforms,IBN_CDC_NPI_USE_1
38396885,Campus Network,Campus Network Programmability and Integrations,58820011,Implement,Use,Upgrade Catalyst Center to Enable New Capabilities,IBN_CDC_NPI_USE_2
38396885,Campus Network,Campus Network Programmability and Integrations,58820011,Implement,Use,Use Catalyst Center in Ongoing Network Operations Processes,IBN_CDC_NPI_USE_3
38396885,Campus Network,Campus Network Digital Transformation Onramp,59471362,Implement,Adopt,Upgrade Catayst Center to Enable New Capabilities,IBN_CDC_CNT_ADO_1
38396885,Campus Network,Campus Network Digital Transformation Onramp,59471362,Implement,Adopt,Scale your Network Infrastructure,IBN_CDC_CNT_ADO_2
38396885,Campus Network,Campus Network Digital Transformation Onramp,59471362,Implement,Engage,Upgrade Catayst Center to Enable New Capabilities,IBN_CDC_CNT_ENG_1
38396885,Campus Network,Campus Network Digital Transformation Onramp,59471362,Implement,Engage,Scale your Network Infrastructure,IBN_CDC_CNT_ENG_2
38396885,Campus Network,Campus Network Digital Transformation Onramp,59471362,Implement,Implement,Configure your Catayst Center High Availability and Basic System Settings,IBN_CDC_CNT_IMP_1
38396885,Campus Network,Campus Network Digital Transformation Onramp,59471362,Implement,Implement,Configure your Catayst Center Administration Best Practices,IBN_CDC_CNT_IMP_2
38396885,Campus Network,Campus Network Digital Transformation Onramp,59471362,Implement,Implement,Create your Catayst Center Network Hierarchy and Configure Network Settings,IBN_CDC_CNT_IMP_3
38396885,Campus Network,Campus Network Digital Transformation Onramp,59471362,Implement,Implement,Add Network Devices to Catayst Center Inventory and Assign them to a Site,IBN_CDC_CNT_IMP_4
38396885,Campus Network,Campus Network Digital Transformation Onramp,59471362,Implement,Implement,Upgrade Catayst Center to Enable New Capabilities,IBN_CDC_CNT_IMP_5
38396885,Campus Network,Campus Network Digital Transformation Onramp,59471362,Implement,Implement,Onboard Client Endpoints,IBN_CDC_CNT_IMP_6
38396885,Campus Network,Campus Network Digital Transformation Onramp,59471362,Implement,Onboard,Learn about Catayst Center,IBN_CDC_CNT_ONB_1
38396885,Campus Network,Campus Network Digital Transformation Onramp,59471362,Implement,Onboard,Plan your Catayst Center Project,IBN_CDC_CNT_ONB_2
38396885,Campus Network,Campus Network Digital Transformation Onramp,59471362,Implement,Onboard,Complete your Catayst Center Installation,IBN_CDC_CNT_ONB_3
38396885,Campus Network,Campus Network Digital Transformation Onramp,59471362,Implement,Optimize,Integrate Catayst Center in Ongoing Network Operations Processes,IBN_CDC_CNT_OPT_1
38396885,Campus Network,Campus Network Digital Transformation Onramp,59471362,Implement,Optimize,Upgrade Catayst Center,IBN_CDC_CNT_OPT_2
38396885,Campus Network,Campus Network Digital Transformation Onramp,59471362,Implement,Use,Upgrade Catayst Center to Enable New Capabilities,IBN_CDC_CNT_USE_1
38396885,Campus Network,Campus Network Digital Transformation Onramp,59471362,Implement,Use,Scale your Network Infrastructure,IBN_CDC_CNT_USE_2
50320048,Data Center Compute,Workload Optimization,50320053,Implement,Engage,Create Named Policies To Customize IWO,DCC_WO_ENG_2
50320048,Data Center Compute,Workload Optimization,50320053,Implement,Engage,Create A What-If Plan Scenario And Continue To Execute More Actions,DCC_WO_ENG_1
50320048,Data Center Compute,Workload Optimization,50320053,Implement,Optimize,Check If Auto-Placement Policy Has Been Enabled,DCC_WO_OPT_2
50320048,Data Center Compute,Workload Optimization,50320053,Implement,Optimize,Execute Resize Down Actions,DCC_WO_OPT_1
50320048,Data Center Compute,Workload Optimization,50320053,Implement,Onboard,Understand Cisco Intersight Workload Optimizer,DCC_WO_ONB_1
50320048,Data Center Compute,Workload Optimization,50320053,Implement,Onboard,Understand Cisco Intersight Workload Optimizer Use Cases,DCC_WO_ONB_2
50320048,Data Center Compute,Workload Optimization,50320053,Implement,Onboard,Create Your Intersight Account,DCC_WO_ONB_3
50320048,Data Center Compute,Workload Optimization,50320053,Implement,Implement,Plan Your Deployment,DCC_WO_IMP_1
50320048,Data Center Compute,Workload Optimization,50320053,Implement,Implement,Plan A List Of Targets To Claim,DCC_WO_IMP_2
50320048,Data Center Compute,Workload Optimization,50320053,Implement,Implement,Install Cisco Intersight Assist Virtual Appliance,DCC_WO_IMP_3
50320048,Data Center Compute,Workload Optimization,50320053,Implement,Adopt,Execute Move Actions In IWO,DCC_WO_ADO_2
50320048,Data Center Compute,Workload Optimization,50320053,Implement,Adopt,Create A What-If Plan Scenario,DCC_WO_ADO_1
50320048,Data Center Compute,Workload Optimization,50320053,Implement,Adopt,Execute Resize Actions In IWO,DCC_WO_ADO_3
50320048,Data Center Compute,Workload Optimization,50320053,Implement,Use,Analyze The IWO Generated Resource Service Chain Mappings And Pending Actions For IWO Targets,DCC_WO_USE_1
38396885,Campus Network,Campus Network Segmentation,39304067,Onboard,Adopt,Upgrade Catalyst Center to Enable New Capabilities,IBN_SDA_CNS_ADP_1
38396885,Campus Network,Campus Network Segmentation,39304067,Onboard,Adopt,Use Catalyst Center in Ongoing Network Operations Processes,IBN_SDA_CNS_ADP_2
38396885,Campus Network,Campus Network Segmentation,39304067,Onboard,Engage,Upgrade Catalyst Center to Enable New Capabilities,IBN_SDA_CNS_ENG_1
38396885,Campus Network,Campus Network Segmentation,39304067,Onboard,Engage,Use Catalyst Center in Ongoing Network Operations Processes,IBN_SDA_CNS_ENG_2
38396885,Campus Network,Campus Network Segmentation,39304067,Onboard,Engage,Scale your capabilities,IBN_SDA_CNS_ENG_3
38396885,Campus Network,Campus Network Segmentation,39304067,Onboard,Implement,Configure your Catalyst Center High Availability and Basic System Settings,IBN_SDA_CNS_IMP_1
38396885,Campus Network,Campus Network Segmentation,39304067,Onboard,Implement,Configure your Catalyst Center Administration Best Practices,IBN_SDA_CNS_IMP_2
38396885,Campus Network,Campus Network Segmentation,39304067,Onboard,Implement,Create your Catalyst Center Network Hierarchy and Configure Network Settings,IBN_SDA_CNS_IMP_3
38396885,Campus Network,Campus Network Segmentation,39304067,Onboard,Implement,Add Network Devices to Catalyst Center Inventory and Assign them to a Site,IBN_SDA_CNS_IMP_4
38396885,Campus Network,Campus Network Segmentation,39304067,Onboard,Implement,Start you SD-Access Journey by Configuring its Pre-requisites,IBN_SDA_CNS_IMP_5
38396885,Campus Network,Campus Network Segmentation,39304067,Onboard,Implement,Build your SD-Access Overlay Network with Catalyst Center,IBN_SDA_CNS_IMP_6
38396885,Campus Network,Campus Network Segmentation,39304067,Onboard,Implement,Upgrade Catalyst Center to Enable New Capabilities,IBN_SDA_CNS_IMP_7
38396885,Campus Network,Campus Network Segmentation,39304067,Onboard,Implement,Onboard Client Endpoints,IBN_SDA_CNS_IMP_8
38396885,Campus Network,Campus Network Segmentation,39304067,Onboard,Implement,Integrate Catalyst Center in Ongoing Network Operations Processes,IBN_SDA_CNS_IMP_9
38396885,Campus Network,Campus Network Segmentation,39304067,Onboard,Onboard,Plan your Catalyst Center and SD-Access Project,IBN_SDA_CNS_ONB_1
38396885,Campus Network,Campus Network Segmentation,39304067,Onboard,Onboard,Learn about Catalyst Center and SD-Access,IBN_SDA_CNS_ONB_2
38396885,Campus Network,Campus Network Segmentation,39304067,Onboard,Onboard,Complete your Catalyst Center Installation,IBN_SDA_CNS_ONB_3
38396885,Campus Network,Campus Network Segmentation,39304067,Onboard,Optimize,Use Catalyst Center in Ongoing Network Operations Processes,IBN_SDA_CNS_OPT_1
38396885,Campus Network,Campus Network Segmentation,39304067,Onboard,Optimize,Upgrade Catalyst Center to Enable New Capabilities,IBN_SDA_CNS_OPT_2
38396885,Campus Network,Campus Network Segmentation,39304067,Onboard,Use,Enable Additional SD-Access Features,IBN_SDA_CNS_USE_1
38396885,Campus Network,Campus Network Segmentation,39304067,Onboard,Use,Install your Cisco ISE or AAA Servers and Integrate with Catalyst Center,IBN_SDA_CNS_USE_2
38396885,Campus Network,Campus Network Segmentation,39304067,Onboard,Use,Setup your Micro-Segmentation Pre-requisites,IBN_SDA_CNS_USE_3
38396885,Campus Network,Campus Network Segmentation,39304067,Onboard,Use,Build and Optimize your Micro-Segmentation Strategy,IBN_SDA_CNS_USE_4
